-3.1408	5.9491	7.7614	-0.69551	-1.5713	-7.847	-12.399	-12.381	-4.8536	-1.9988	6.8984
-3.1513	5.91	7.8126	-0.66438	-1.5055	-7.8506	-12.353	-12.481	-4.8694	-2.0949	6.8729
-3.1618	5.871	7.8638	-0.63325	-1.4398	-7.8541	-12.307	-12.582	-4.8851	-2.191	6.8475
-3.1723	5.832	7.9149	-0.60212	-1.374	-7.8577	-12.262	-12.682	-4.9009	-2.2871	6.822
-3.1828	5.7929	7.9661	-0.57099	-1.3083	-7.8613	-12.216	-12.782	-4.9166	-2.3832	6.7965
-3.1933	5.7539	8.0173	-0.53986	-1.2425	-7.8648	-12.17	-12.882	-4.9323	-2.4793	6.771
-3.2038	5.7149	8.0685	-0.50874	-1.1768	-7.8684	-12.124	-12.982	-4.9481	-2.5754	6.7456
-3.2142	5.6758	8.1197	-0.47761	-1.111	-7.8719	-12.079	-13.082	-4.9638	-2.6715	6.7201
-3.2247	5.6368	8.1708	-0.44648	-1.0453	-7.8755	-12.033	-13.182	-4.9795	-2.7676	6.6946
-3.2352	5.5978	8.222	-0.41535	-0.97953	-7.8791	-11.987	-13.282	-4.9953	-2.8637	6.6692
-3.2457	5.5587	8.2732	-0.38422	-0.91378	-7.8826	-11.941	-13.382	-5.011	-2.9598	6.6437
-3.2562	5.5197	8.3244	-0.35309	-0.84803	-7.8862	-11.896	-13.482	-5.0268	-3.0559	6.6182
-3.2667	5.4807	8.3755	-0.32196	-0.78228	-7.8897	-11.85	-13.582	-5.0425	-3.152	6.5927
-3.2772	5.4416	8.4267	-0.29083	-0.71653	-7.8933	-11.804	-13.682	-5.0582	-3.2481	6.5673
-3.2877	5.4026	8.4779	-0.2597	-0.65078	-7.8969	-11.758	-13.782	-5.074	-3.3442	6.5418
-3.2982	5.3636	8.5291	-0.22857	-0.58503	-7.9004	-11.713	-13.882	-5.0897	-3.4403	6.5163
-3.3087	5.3245	8.5803	-0.19744	-0.51928	-7.904	-11.667	-13.982	-5.1055	-3.5363	6.4908
-3.3192	5.2855	8.6314	-0.16631	-0.45353	-7.9076	-11.621	-14.082	-5.1212	-3.6324	6.4654
-3.3297	5.2465	8.6826	-0.13518	-0.38778	-7.9111	-11.575	-14.182	-5.1369	-3.7285	6.4399
-3.3402	5.2075	8.7338	-0.10406	-0.32203	-7.9147	-11.53	-14.282	-5.1527	-3.8246	6.4144
-3.3507	5.1684	8.785	-0.072926	-0.25628	-7.9182	-11.484	-14.382	-5.1684	-3.9207	6.3889
-3.3612	5.1294	8.8362	-0.041797	-0.19053	-7.9218	-11.438	-14.482	-5.1841	-4.0168	6.3635
-3.3717	5.0904	8.8873	-0.010668	-0.12478	-7.9254	-11.392	-14.582	-5.1999	-4.1129	6.338
-3.3822	5.0513	8.9385	0.020461	-0.059031	-7.9289	-11.347	-14.682	-5.2156	-4.209	6.3125
-3.3927	5.0123	8.9897	0.051591	0.0067188	-7.9325	-11.301	-14.783	-5.2314	-4.3051	6.287
-3.4032	4.9733	9.0409	0.08272	0.072468	-7.936	-11.255	-14.883	-5.2471	-4.4012	6.2616
-3.4137	4.9342	9.0921	0.11385	0.13822	-7.9396	-11.209	-14.983	-5.2628	-4.4973	6.2361
-3.4242	4.8952	9.1432	0.14498	0.20397	-7.9432	-11.164	-15.083	-5.2786	-4.5934	6.2106
-3.4347	4.8562	9.1944	0.17611	0.26972	-7.9467	-11.118	-15.183	-5.2943	-4.6895	6.1851
